price,postcode,bedrooms,baths,receptions,station,parking,garage,balcony,terrace,garden,porter,security,concierge,new,pre_owned,type_of_building,fireplace,wood_floors,listed,agent
800000.0,sw11,2.0,1.0,1.0,imperial wharf (0.2 miles),yes,no,no,yes,no,no,no,no,yes,no,flat,no,no,29th mar 2021,"savills - waterfront, sw11"
1459000.0,e1w,2.0,2.0,1.0,shadwell (0.4 miles),no,no,yes,no,no,no,no,yes,yes,no,flat,no,no,29th mar 2021,"london property guru, sw19"
725000.0,e8,2.0,1.0,1.0,london fields (0.0 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,29th mar 2021,"savills - hackney wick fish island rds, e9"
450000.0,e8,1.0,1.0,1.0,london fields (0.0 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,29th mar 2021,"savills - hackney wick fish island rds, e9"
1120000.0,e14,2.0,2.0,1.0,all saints (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,yes,29th mar 2021,"goldstone letting and management ltd, wc2n"
1750000.0,w2,3.0,3.0,1.0,bayswater (0.3 miles),yes,no,yes,no,yes,no,no,no,yes,no,flat,no,yes,29th mar 2021,"savills - notting hill, w11"
1020000.0,sw11,2.0,2.0,1.0,clapham junction (0.4 miles),no,no,yes,yes,yes,no,no,yes,yes,no,flat,no,no,29th mar 2021,"avanton - coda, sw11"
1875000.0,w1f,2.0,2.0,1.0,piccadilly circus (0.2 miles),no,no,yes,no,no,no,yes,no,yes,no,flat,no,no,29th mar 2021,"cbre, wc2e"
1200000.0,w1f,1.0,1.0,1.0,piccadilly circus (0.2 miles),no,no,yes,no,no,no,yes,no,yes,no,flat,no,no,29th mar 2021,"cbre, wc2e"
599000.0,se1,,1.0,1.0,southwark (0.3 miles),no,no,no,no,yes,no,no,yes,yes,no,studio,no,yes,29th mar 2021,"circa london, se1"
725000.0,e8,2.0,1.0,1.0,london fields (0.0 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,yes,29th mar 2021,"fyfe mcdade ltd, ec2a"
595000.0,e8,1.0,1.0,1.0,london fields (0.0 miles),no,no,yes,yes,no,no,no,no,yes,no,flat,no,yes,29th mar 2021,"fyfe mcdade ltd, ec2a"
450000.0,e8,,1.0,1.0,london fields (0.0 miles),no,no,no,yes,no,no,no,no,yes,no,studio,no,yes,29th mar 2021,"fyfe mcdade ltd, ec2a"
1170000.0,sw1p,1.0,1.0,1.0,westminster (0.4 miles),no,no,no,no,yes,no,no,yes,yes,no,flat,no,no,29th mar 2021,"ernest-brooks international, e14"
970000.0,sw1p,1.0,1.0,1.0,westminster (0.4 miles),no,no,no,no,yes,no,no,yes,yes,no,flat,no,no,29th mar 2021,"ernest-brooks international, e14"
325000.0,e1,1.0,1.0,1.0,stepney green (0.2 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,29th mar 2021,"purplebricks, head office, b90"
540000.0,e14,,1.0,1.0,south quay (0.3 miles),no,no,no,no,no,no,no,yes,yes,no,studio,no,no,29th mar 2021,"ernest-brooks international, e14"
1800000.0,w14,2.0,2.0,1.0,kensington olympia (0.2 miles),yes,no,no,no,no,no,no,yes,yes,no,flat,no,no,29th mar 2021,"jll - kensington, w14"
2045000.0,w2,,2.0,1.0,warwick avenue (0.3 miles),yes,no,no,no,no,no,no,yes,yes,no,studio,no,no,29th mar 2021,"aeon & trisl, w1k"
890000.0,e1,2.0,2.0,1.0,aldgate east (0.1 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,29th mar 2021,"london property zone, w6"
890000.0,e1,2.0,2.0,1.0,aldgate east (0.1 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,29th mar 2021,"london property zone, w6"
799950.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,yes,29th mar 2021,"london property zone, w6"
1050000.0,w6,2.0,2.0,1.0,hammersmith (0.1 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,29th mar 2021,"london property zone, w6"
1100000.0,sw8,2.0,2.0,1.0,vauxhall (0.2 miles),no,no,no,no,yes,no,no,yes,yes,no,flat,no,no,29th mar 2021,"circa london, se1"
799950.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,yes,27th mar 2021,"london property zone, w6"
550000.0,e8,2.0,1.0,1.0,dalston kingsland (0.2 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,26th mar 2021,"savills - hackney, e8"
600000.0,sw8,,1.0,1.0,battersea park (0.3 miles),no,no,no,yes,yes,no,no,yes,yes,no,studio,no,no,26th mar 2021,"one move property group ltd, w1t"
1350000.0,w2,2.0,2.0,1.0,paddington (0.3 miles),yes,no,no,no,yes,yes,no,no,yes,no,flat,no,no,26th mar 2021,"chestertons - hyde park, w2"
675000.0,nw3,2.0,1.0,1.0,finchley road & frognal (0.1 miles),yes,no,yes,no,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"hamptons - west hampstead sales, nw6"
675000.0,nw3,2.0,1.0,1.0,finchley road & frognal (0.1 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"hamptons - london residential development, w1d"
775000.0,nw3,2.0,1.0,1.0,finchley road & frognal (0.1 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"hamptons - london residential development, w1d"
670000.0,nw3,2.0,1.0,1.0,finchley road & frognal (0.1 miles),yes,no,yes,no,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"hamptons - london residential development, w1d"
1035000.0,sw8,2.0,1.0,1.0,vauxhall (0.6 miles),no,no,no,no,yes,no,no,no,yes,no,flat,no,no,26th mar 2021,"savills - margaret street rds, w1g"
1090000.0,sw8,2.0,2.0,1.0,vauxhall (0.6 miles),no,no,no,no,yes,no,no,no,yes,no,flat,no,no,26th mar 2021,"savills - margaret street rds, w1g"
1045000.0,w6,2.0,2.0,1.0,ravenscourt park (0.2 miles),no,no,yes,no,no,no,no,yes,yes,no,flat,no,yes,26th mar 2021,"lrc - london sales and letting agency, sw1p"
1150000.0,e2,3.0,2.0,1.0,cambridge heath (0.4 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"lrc - london sales and letting agency, sw1p"
730000.0,e2,2.0,2.0,1.0,cambridge heath (0.4 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"lrc - london sales and letting agency, sw1p"
950000.0,se11,2.0,2.0,1.0,kennington (0.4 miles),no,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,26th mar 2021,"london & country, se16"
1100000.0,se11,3.0,2.0,1.0,kennington (0.4 miles),no,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,26th mar 2021,"london & country, se16"
725000.0,se11,1.0,1.0,1.0,kennington (0.4 miles),no,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,26th mar 2021,"london & country, se16"
830000.0,e14,1.0,1.0,1.0,canary wharf (0.2 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,26th mar 2021,"prime london (central and riverside), se1"
635000.0,e2,1.0,1.0,1.0,cambridge heath (0.4 miles),no,no,yes,yes,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"lrc - london sales and letting agency, sw1p"
499500.0,e2,,1.0,1.0,cambridge heath (0.4 miles),no,no,yes,yes,no,no,no,no,yes,no,studio,no,yes,26th mar 2021,"lrc - london sales and letting agency, sw1p"
585000.0,n1,1.0,1.0,1.0,caledonian road & barnsbury (0.3 miles),no,no,yes,no,no,no,no,yes,yes,no,flat,no,yes,26th mar 2021,"lrc - london sales and letting agency, sw1p"
719950.0,n1,2.0,2.0,1.0,caledonian road & barnsbury (0.3 miles),no,no,yes,no,no,no,no,yes,yes,no,flat,no,yes,26th mar 2021,"lrc - london sales and letting agency, sw1p"
510000.0,sw15,1.0,1.0,1.0,barnes (0.7 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,26th mar 2021,"james pendleton, land, new homes & investments office, sw18"
775000.0,nw3,2.0,2.0,1.0,finchley road & frognal (0.1 miles),yes,no,yes,yes,no,no,no,no,yes,no,flat,no,no,26th mar 2021,"dexters new homes - mayfair, w1k"
675000.0,nw3,2.0,2.0,1.0,finchley road & frognal (0.1 miles),yes,no,yes,yes,no,no,no,no,yes,no,flat,no,no,26th mar 2021,"dexters new homes - mayfair, w1k"
725000.0,e14,1.0,1.0,1.0,south quay (0.2 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,yes,26th mar 2021,"canary wharf residential - one park & 10 park drive, e14"
730000.0,se1,1.0,1.0,1.0,southwark (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,yes,26th mar 2021,"latimer homes - the boulevard, se1"
1120000.0,se1,2.0,2.0,1.0,southwark (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,26th mar 2021,"latimer homes - the boulevard, se1"
1130000.0,se1,2.0,2.0,1.0,southwark (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,26th mar 2021,"latimer homes - the boulevard, se1"
700000.0,se1,1.0,1.0,1.0,southwark (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,26th mar 2021,"latimer homes - the boulevard, se1"
720000.0,se1,1.0,1.0,1.0,southwark (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,yes,26th mar 2021,"latimer homes - the boulevard, se1"
895000.0,se1,2.0,2.0,1.0,southwark (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,26th mar 2021,"latimer homes - the boulevard, se1"
980000.0,se1,2.0,2.0,1.0,southwark (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,26th mar 2021,"latimer homes - the boulevard, se1"
1185000.0,se1,3.0,2.0,1.0,southwark (0.2 miles),no,no,yes,yes,yes,no,no,yes,yes,no,flat,no,no,26th mar 2021,"latimer homes - the boulevard, se1"
800000.0,n4,2.0,2.0,1.0,manor house (0.3 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,26th mar 2021,"chestertons - new homes uk, w8"
1155000.0,ec2a,1.0,2.0,1.0,shoreditch high street (0.2 miles),yes,no,yes,no,no,no,no,yes,yes,no,flat,no,yes,26th mar 2021,"aaza estate agents, n4"
680000.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,25th mar 2021,"jll - new homes, w1b"
1050000.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,25th mar 2021,"jll - new homes, w1b"
391500.0,e14,1.0,1.0,1.0,crossharbour & london arena (0.0 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,25th mar 2021,"jll - help to buy, w1b"
650000.0,n1,1.0,1.0,1.0,haggerston (0.5 miles),no,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,25th mar 2021,"anthology hoxton press, n1"
750000.0,w12,2.0,2.0,1.0,goldhawk road (0.1 miles),no,no,yes,no,no,no,yes,no,yes,no,flat,no,yes,25th mar 2021,"northfields - shepherds bush, w12"
2350000.0,ec1v,3.0,3.0,1.0,old street (0.2 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,25th mar 2021,"foxtons - new homes north east, n1"
2000000.0,ec1v,3.0,3.0,1.0,old street (0.2 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,25th mar 2021,"foxtons - new homes north east, n1"
2100000.0,ec1v,3.0,3.0,1.0,old street (0.2 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,25th mar 2021,"foxtons - new homes north east, n1"
1975000.0,sw1p,2.0,2.0,1.0,st. james's park (0.3 miles),yes,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,25th mar 2021,"re/max property group, w8"
885000.0,e14,1.0,1.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,25th mar 2021,"galliard homes - baltimore tower, e14"
675000.0,sw11,1.0,1.0,1.0,vauxhall (0.4 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,25th mar 2021,"garton jones - nine elms & vauxhall, se1"
799950.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,yes,25th mar 2021,"london property zone, w6"
1749999.0,sw6,4.0,3.0,1.0,wandsworth town (0.4 miles),yes,no,yes,no,yes,no,yes,yes,yes,no,apartment,no,yes,25th mar 2021,"brackenbury estates ltd, w6"
745000.0,e20,3.0,2.0,1.0,hackney wick (0.3 miles),yes,no,yes,yes,no,no,no,no,yes,no,flat,no,no,25th mar 2021,"east wick and sweetwater, e20"
2200000.0,se1,2.0,2.0,1.0,southwark (0.3 miles),no,no,no,no,yes,no,no,yes,yes,no,flat,no,no,25th mar 2021,"circa london, se1"
580000.0,e15,3.0,2.0,1.0,pudding mill lane (0.3 miles),no,no,no,yes,yes,no,no,yes,yes,no,flat,no,no,25th mar 2021,"emoov, sw1x"
707000.0,sw18,3.0,,1.0,wandsworth town (0.3 miles),yes,no,yes,yes,yes,no,no,no,yes,no,flat,no,no,25th mar 2021,"taylor wimpey - osiers square, sw18"
699000.0,sw18,3.0,2.0,1.0,wandsworth town (0.4 miles),yes,no,yes,yes,yes,no,no,no,yes,no,flat,no,no,24th mar 2021,"jll - new homes, w1b"
875000.0,e14,1.0,1.0,1.0,heron quays (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,24th mar 2021,"jll - new homes, w1b"
875000.0,ec2a,1.0,1.0,1.0,shoreditch high street (0.2 miles),yes,no,yes,no,no,no,no,yes,yes,no,flat,no,no,24th mar 2021,"aaza estate agents, n4"
785000.0,e14,,1.0,1.0,heron quays (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,studio,no,no,24th mar 2021,"jll - new homes, w1b"
819950.0,e1,1.0,1.0,1.0,aldgate east (0.2 miles),yes,no,yes,no,yes,no,no,yes,yes,no,flat,no,yes,24th mar 2021,"lrc - london sales and letting agency, sw1p"
1810000.0,wc1x,3.0,2.0,1.0,farringdon (0.4 miles),yes,no,no,yes,no,no,no,yes,yes,no,flat,no,no,24th mar 2021,"savills - margaret street rds, w1g"
799950.0,n8,2.0,2.0,1.0,hornsey (0.6 miles),no,no,no,yes,yes,no,no,no,yes,no,flat,no,no,24th mar 2021,"savills - hackney wick fish island rds, e9"
1275000.0,e1,3.0,2.0,1.0,whitechapel (0.1 miles),no,no,yes,yes,yes,no,no,yes,yes,no,flat,no,no,24th mar 2021,"mylondonhome - canary wharf, e14"
882500.0,se17,3.0,2.0,1.0,elephant & castle (0.3 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,24th mar 2021,"savills - canary wharf rds, e14"
450000.0,e14,2.0,2.0,1.0,langdon park (0.3 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,24th mar 2021,"inner city estates, e3"
1000000.0,e1,2.0,1.0,1.0,aldgate east (0.2 miles),yes,no,yes,yes,no,no,no,yes,yes,no,flat,no,yes,24th mar 2021,"knight frank - canary wharf sales, e14"
425000.0,n4,1.0,1.0,1.0,finsbury park (0.2 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,24th mar 2021,"hobarts estate agents, n4"
698000.0,e14,2.0,1.0,1.0,all saints (0.2 miles),no,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,24th mar 2021,"galliard homes - orchard wharf, e14"
483000.0,e14,1.0,1.0,1.0,all saints (0.2 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,24th mar 2021,"galliard homes - orchard wharf, e14"
600000.0,sw8,1.0,1.0,1.0,vauxhall (0.2 miles),no,no,no,no,yes,no,no,yes,yes,no,apartment,no,no,24th mar 2021,"strawberry star - nine elms, sw8"
685000.0,e14,,1.0,1.0,south quay (0.2 miles),no,no,no,yes,yes,no,yes,yes,yes,no,studio,no,no,24th mar 2021,"one move property group ltd, w1t"
2390000.0,sw8,4.0,3.0,1.0,vauxhall (0.3 miles),yes,no,no,no,no,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"prime london (central and riverside), se1"
900000.0,sw8,2.0,1.0,1.0,battersea park (0.3 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"prime london (central and riverside), se1"
592500.0,se5,2.0,2.0,1.0,oval (0.7 miles),no,no,yes,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"fabrica - wyndham studios, se5"
548000.0,se15,2.0,2.0,1.0,peckham rye (0.8 miles),yes,no,no,no,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"hamptons - london residential development, w1d"
572500.0,se5,2.0,2.0,1.0,oval (0.7 miles),no,no,yes,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"fabrica - wyndham studios, se5"
590000.0,sw8,1.0,1.0,1.0,vauxhall (0.3 miles),no,no,no,no,yes,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"strawberry star - nine elms, sw8"
1080000.0,sw11,2.0,2.0,1.0,vauxhall (0.4 miles),no,no,yes,no,yes,no,no,no,yes,no,flat,no,no,23rd mar 2021,"ballymore - embassy gardens, sw11"
1099000.0,w12,2.0,2.0,1.0,white city (0.1 miles),no,no,yes,yes,yes,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"hamptons - kensington sales, w8"
999950.0,w8,1.0,1.0,1.0,high street kensington (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"savills - margaret street rds, w1g"
740000.0,n1,1.0,1.0,1.0,angel (0.3 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"winkworth - islington, n1"
1995000.0,e14,3.0,3.0,1.0,south quay (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"jll - new homes, w1b"
2100000.0,w1t,2.0,2.0,1.0,tottenham court road (0.1 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"chase apartments, sw1w"
1250000.0,w12,2.0,2.0,1.0,shepherd's bush hammersmith & city (0.1 miles),yes,no,yes,no,no,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"strutt & parker - notting hill, w11"
1275000.0,sw1p,1.0,1.0,1.0,st. james's park (0.3 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"re/max property group, w8"
799950.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"london property zone, w6"
1400000.0,sw11,2.0,2.0,1.0,battersea park (0.2 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"latymers, w6"
760000.0,nw6,2.0,2.0,1.0,kilburn high road (0.1 miles),no,no,no,yes,yes,no,yes,yes,yes,no,flat,no,no,23rd mar 2021,"latimer homes - noma, nw6"
600000.0,se5,2.0,2.0,1.0,kennington (0.8 miles),no,no,yes,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"jll - help to buy, w1b"
640000.0,se1,1.0,1.0,1.0,london bridge (0.5 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"galliard homes - newham's yard, se1"
960000.0,e14,2.0,2.0,1.0,heron quays (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"ernest-brooks international, e14"
435000.0,se5,1.0,1.0,1.0,denmark hill (0.6 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"urban village, se5"
500000.0,e1,1.0,1.0,1.0,whitechapel (0.2 miles),no,no,no,no,yes,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"jll - city, ec4n"
2000000.0,e14,3.0,3.0,1.0,south quay (0.1 miles),yes,no,no,no,yes,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"ernest-brooks international, e14"
725000.0,e14,1.0,1.0,1.0,heron quays (0.1 miles),no,no,yes,yes,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"ernest-brooks international, e14"
649950.0,e14,1.0,1.0,1.0,south quay (0.2 miles),no,no,no,no,no,no,no,yes,yes,no,flat,no,yes,23rd mar 2021,"london property zone, w6"
535000.0,se1,1.0,1.0,1.0,elephant & castle (0.1 miles),no,no,no,no,no,no,no,yes,yes,no,flat,no,no,23rd mar 2021,"properkey, ub3"
578000.0,e3,2.0,,1.0,pudding mill lane (0.4 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,23rd mar 2021,"taylor wimpey - aspext, e3"
645000.0,se5,3.0,2.0,1.0,kennington (0.8 miles),no,no,yes,yes,no,no,no,no,yes,no,flat,no,no,22nd mar 2021,"jll - new homes, w1b"
475000.0,e1,1.0,1.0,1.0,shadwell (0.3 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,22nd mar 2021,"foxtons - new homes east, e14"
850000.0,e1,3.0,2.0,1.0,shadwell (0.3 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,22nd mar 2021,"foxtons - new homes east, e14"
1090000.0,w12,2.0,2.0,1.0,white city (0.1 miles),no,no,yes,yes,yes,no,no,yes,yes,no,flat,no,no,22nd mar 2021,"vanquish real estate, se18"
890000.0,e1,2.0,2.0,1.0,aldgate east (0.1 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,yes,22nd mar 2021,"london property zone, w6"
799950.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,yes,22nd mar 2021,"london property zone, w6"
1200000.0,w12,2.0,2.0,1.0,white city (0.1 miles),no,no,yes,yes,yes,no,no,yes,yes,no,flat,no,no,22nd mar 2021,"invest&co, w1w"
779999.0,sw8,2.0,2.0,1.0,vauxhall (0.3 miles),no,no,no,no,yes,no,no,yes,yes,no,flat,no,no,22nd mar 2021,"strawberry star - nine elms, sw8"
645000.0,sw18,2.0,2.0,1.0,wandsworth town (0.6 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,22nd mar 2021,"aspire - battersea, sw11"
1132500.0,sw8,2.0,2.0,1.0,vauxhall (0.6 miles),no,no,no,no,yes,no,no,no,yes,no,flat,no,no,22nd mar 2021,"savills - margaret street rds, w1g"
1345000.0,sw8,2.0,2.0,1.0,vauxhall (0.6 miles),no,no,no,no,yes,no,no,no,yes,no,flat,no,no,22nd mar 2021,"savills - margaret street rds, w1g"
999950.0,e1,2.0,2.0,1.0,aldgate east (0.2 miles),no,no,no,no,no,no,no,yes,yes,no,flat,no,no,21st mar 2021,"bm properties, sw7"
399000.0,n17,1.0,1.0,1.0,notting hill gate (0.4 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,20th mar 2021,"humphrey and co estates, e17"
2000000.0,ec1v,3.0,2.0,1.0,old street (0.2 miles),no,no,no,no,no,no,no,no,yes,no,flat,no,no,19th mar 2021,"stirling ackroyd - new homes, ec2a"
630000.0,sw8,,1.0,1.0,battersea park (0.4 miles),no,no,yes,no,no,no,no,no,yes,no,studio,no,no,19th mar 2021,"foxtons - new homes south, sw12"
2500000.0,sw8,2.0,2.0,1.0,vauxhall (0.2 miles),yes,no,no,no,yes,no,no,yes,yes,no,flat,no,no,19th mar 2021,"equity investments, ec1v"
995000.0,nw11,2.0,2.0,1.0,golders green (0.6 miles),yes,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,19th mar 2021,"goldschmidt & howland - hampstead, nw3"
1550000.0,nw11,3.0,3.0,1.0,golders green (0.6 miles),yes,no,yes,yes,no,no,no,yes,yes,no,flat,no,no,19th mar 2021,"goldschmidt & howland - hampstead, nw3"
925000.0,sw1p,1.0,1.0,1.0,pimlico (0.3 miles),no,no,no,no,no,no,no,yes,yes,no,flat,no,yes,19th mar 2021,"lrc - london sales and letting agency, sw1p"
829995.0,sw17,3.0,2.0,1.0,tooting bec (0.3 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,19th mar 2021,"dexters new homes - mayfair, w1k"
2000000.0,w2,3.0,2.0,1.0,london paddington (0.2 miles),yes,no,no,yes,no,no,no,yes,yes,no,flat,no,no,19th mar 2021,"knight frank - hyde park sales, w2"
2100000.0,w2,3.0,2.0,1.0,edgware road bakerloo (0.2 miles),yes,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,19th mar 2021,"jll - kensington, w14"
1490000.0,se1,2.0,2.0,1.0,waterloo (0.1 miles),no,no,no,no,no,no,no,yes,yes,no,flat,no,no,19th mar 2021,"life residential - south bank, se1"
990000.0,se1,2.0,2.0,1.0,southwark (0.1 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,19th mar 2021,"latimer homes - the boulevard, se1"
980000.0,se1,2.0,2.0,1.0,southwark (0.1 miles),no,no,yes,no,yes,no,no,yes,yes,no,flat,no,no,19th mar 2021,"latimer homes - the boulevard, se1"
720000.0,se1,1.0,1.0,1.0,london bridge (0.5 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,19th mar 2021,"galliard homes - newham's yard, se1"
1250000.0,e14,2.0,2.0,1.0,crossharbour & london arena (0.1 miles),no,no,no,yes,no,no,no,no,yes,no,flat,no,no,19th mar 2021,"galliard homes - baltimore tower, e14"
649950.0,e14,1.0,1.0,1.0,south quay (0.2 miles),no,no,no,no,no,no,no,yes,yes,no,flat,no,yes,19th mar 2021,"london property zone, w6"
632500.0,n8,2.0,2.0,1.0,turnpike lane (0.4 miles),no,no,yes,no,yes,no,no,no,yes,no,flat,no,no,18th mar 2021,"jll - new homes, w1b"
460000.0,n8,1.0,1.0,1.0,turnpike lane (0.4 miles),no,no,yes,no,yes,no,no,no,yes,no,flat,no,no,18th mar 2021,"jll - help to buy, w1b"
617500.0,n8,2.0,2.0,1.0,turnpike lane (0.4 miles),no,no,yes,no,yes,no,no,no,yes,no,flat,no,no,18th mar 2021,"jll - new homes, w1b"
770500.0,n8,3.0,2.0,1.0,turnpike lane (0.4 miles),no,no,no,yes,yes,no,no,no,yes,no,flat,no,no,18th mar 2021,"jll - new homes, w1b"
1248000.0,ec1v,2.0,2.0,1.0,old street (0.2 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,18th mar 2021,"jll - new homes, w1b"
842000.0,ec1v,1.0,1.0,1.0,old street (0.2 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,18th mar 2021,"jll - new homes, w1b"
1103000.0,ec1v,2.0,2.0,1.0,old street (0.2 miles),no,no,no,yes,no,no,no,yes,yes,no,flat,no,no,18th mar 2021,"jll - new homes, w1b"
490000.0,e9,1.0,1.0,1.0,hackney wick (0.1 miles),no,no,yes,no,no,no,no,no,yes,no,flat,no,no,18th mar 2021,"savills - hackney wick fish island rds, e9"
728000.0,ec1v,,1.0,1.0,old street (0.2 miles),no,no,no,yes,no,no,no,yes,yes,no,studio,no,no,18th mar 2021,"jll - new homes, w1b"
1395000.0,sw10,2.0,2.0,1.0,fulham broadway (0.3 miles),yes,no,no,no,yes,no,yes,yes,yes,no,flat,no,no,18th mar 2021,"hamptons - chelsea sales, sw10"
2150000.0,sw1p,3.0,2.0,1.0,st. james's park (0.4 miles),yes,no,no,no,yes,yes,no,yes,yes,no,flat,no,no,18th mar 2021,"savills - westminster, sw1e"
979000.0,sw18,3.0,,1.0,wandsworth town (0.4 miles),no,no,no,no,yes,no,no,no,yes,no,flat,no,no,18th mar 2021,"savills - south west london rds, w1g"
581000.0,se8,2.0,1.0,1.0,surrey quays (0.6 miles),yes,no,yes,no,no,no,no,no,yes,no,flat,no,no,18th mar 2021,"re/max property group, w8"
